text,label
"En tu familia, se destaca tu viejo en tango y tu vieja en tanga..",1
@FOXSportsArg díganle al Beto que largue la falopa ... Un mal arbitraje justifica toda la mala campaña..,0
Amo mucho a mi novio):💘,0
Mi mama me hizo bajar al cajero en PIJAMA lpm esta mujer,0
«Esta se ve que el papá la abandonó de pequeña e intenta llenar ese vacío entregándole las nalgas a cualquiera» —Yo agregando mujeres en FB.,1
"—Papá, ¿Recuerdas que te dije qué iba a estudiar con unos colegas?.
—Sí.
—Pues necesito qué nos saques de la cárcel",1
"(En la iglesia) —VENDO HUEVOS, HUEVOS A 10 PESOS! —Saquen al niño de los huevos! —No padre, mejor de la orejita! #fb",1
"Cuando vi el TT de ""Ay Nanita"" pensé que se referían a mi amiga @Sin_Nanita Jajajá!! Saludos!",0
"Quiero un beso tan largo, como la distancia entre tú y yo.",0
"A mi no me mandes mensajitos de ""te extraño, a mi mándame ""sal, que estoy aquí"".",0
#TodoEmpezóConUn follow en Twitter y terminó con una pelea por Facebook.,1
"El botón ""Importar a mis amigos""
Hace que todos se preocupen por mi?",0
#LaHistoriaDeDios ¿Por que retuitias esto si sos ateo?,0
"Las mujeres por la mañana se despiertan, se tallan los ojitos, estiran los bracitos y están listas para hacerla de pedo.",0
todo mal hago,0
TQM = Tengo Que Mimir.,1
"-A que te dedicas?

-Soy traficante de organos

-Eres un maltido, no tienes corazon?

-No, ese me llega el jueves 

#xD #jajaja #Humor",1
"Quisiera tener la autoestima de esas personas que le toman foto a su tajada de pizza barata y la suben al Instagram. Admirable, los envidio.",0
"Como te llamas? -Anastacia pero, me dicen Ana... -Y tu? -Catalina pero, me dicen Cata... -Y ella? -Penélope pero, no le gustan los apodos",1
No sé pq mierda ponene excusas!!! Deci q NO de una y ta,0
"Todos me ponen lo mismo, superar mil años pasaron",0
"-Doctor, cómo está mi esposo? 
-Mire, lo que le voy a decir es algo muy duro 
-Adelante, estoy preparada 
-Piedra",1
"(Viernes)
– Ramirez: Gracias a todos, aprendí mucho y me llevo muchas cosas de esta empresa.
 (Lunes)
– Ramírez se robó la cafetera.",1
que fome esta hueá 😴,0
"Llega un policia y le dice a un flaco :
-Entregame las drogas!!!
-Cuales drogas señor duende???   #CHISTES",1
#volviolamagia quiero ganar !!!,0
FAV SI tu también te levantas todos los días a leer Twitter como si fuera el periódico.,1
"—Amor ¿estás molesta?
—No :)
—¿Segura cielo? esas caritas solo las usas cuando estás molesta.
—Sí :)
—Ya en serio ¿Qué te pasa?
—Nada :)",1
#LaVozKids1 Muy fan de #Melani !!! Eh!! Que me he emocionado!!! Yo quiero un #Abracitos en mi vida!!!,0
"falta que elizondo vaya al cumpleaños de angelicci y cerramos todos
#Corrupcion",0
"Empumideraaa?? Eeeeeeeeellllll inventándose palabros.
#CepedaTortilla",0
"F E L I Z   D O M I N G O 

mañana es lunes",0
se me volvió a romper la pantalla del celular lpm me van a cortar las tetas,0
Dios que horrible que soy me quiero matar,0
@Mataleon14 hola amigo. necesito urgencia para pago de pasaporte express.,0
Este pibe es muy lindo pero nunca le voy a poder dar,0
Siempre hay que tener la mente BIEN OCUPADA.,0
Como le puedo hacer para que el me tome en cuenta @rksnapchat_,0
Se vende ropa AMERICANA... OK made in china guau,1
"Qué hijo copado tenes, ¿cómo lo apago?",1
Ahora que ya tengo la playlist quiero a alguien pa ponerla jaja,0
"Bostezar, es la forma en la que el cuerpo nos avisa que nos queda 20% de batería.",1
"Si se ríe de tus chistes que a nadie les causa risa, es amor. &lt;3",0
¿Qué pide un vampiro cuando entra en un bar? Un vaso sangúineo. #fb,1
#ZanniniEnCNN ahora ! #BastaDePresxosPolíticxs #LibertadAZannini,0
"Vamos a divertirnos, mejor.",0
"Entender a una mujer es saber que:

NADA = es algo
5 min = es una hora
VETE = es quédate
HAZ LO QUE QUIERAS = es un desafío, no un permiso.",0
"""Reinicia tu computadora""

—El  paracetamol de los ingenieros en sistemas.",1
Típico : Acariciar sensualmente toda la pared para encontrar el botón de la luz.,1
Cupido me flecho con la comida.,1
"Pertenezco al 0.00000001% de la población que nunca se ha desmayado, ni ha tenido un yeso.",0
Ojalá que con el pinche calor que hace se te empiece a descongelar el corazón.,0
"No hay nada mejor que el olor a tierra mojada, excepto el de una panocha mojada, ese si enamora.",0
Vendo saco de dormir de 20 metros. Interesados comunicarse con Ana Conda. #fb,1
Ella esta mas apreta que la situacion economica del pais!!,1
Las que están inscribiendo para enfermeria te corren con la cara🙄,0
No se hagan mensos que el patrón anda con tokio PRI puntero 2018,0
Un hombre que mide menos de 1.70 no puede andar por la vida exigiendo respeto. Es ilógico.,1
"A todo se acostumbra uno, menos a trabajar, madrugar y estudiar.",1
Sin ofender pero q mucho boricua chonchi hay en ese equipo...,0
"-Doctor, mi novio me lame siempre el ombligo, ¿qué puedo hacer? -Póngase tacones, señorita.",1
"no sabía que la primavera duraba un segundo,yo quería escribir la canción más hermosa del mundo✨",0
Huy inita!,0
"La gente q va de sobra por la vida, de niñ@ repipi, me da tal asco q ni media hostia los dejaría normales.",0
Tanto tiempo paso desde el día que te fuiste,0
SE NOS QUEDÓ EL CLERICÓ,0
"Si un grillo hace un mal chiste, se escuchan humanos de fondo...",1
Están pasando cosas en la Liga... el Málaga se deja ganar contra el Barça y contra nosotros no.,0
Queee estrés llevo esta semana con las conferencias y los speeches y todo esto,0
"LA LA LÁSTIMA

#Oscars",0
#chiste: Un amigo le dice al otro: “Sabias que se murió el cura que te caso? -El amigo responde: Todo en esta vida se paga #chistes RT.,1
No puedo creer que mi perra no me deje ni ir al baño ajajajaj,0
"Niveles de retraso mental: 

— Bajo.
— Medio.
— Alto.
— Elevado.
— Regresar con tu ex.",1
"Caerse de una forma tan estúpida, pero dolorosa, que no sabes si reírte o llorar.",1
"#chistes - Mamá, mamá, en el colegio me llaman champú.
- Tranquilo, Johnson, no más lágrimas.",1
"Si tu novia pone el modo ""avión"" cuando está contigo, lo siento pero déjame decirte que ese ""vuelo"" lleva más pasajeros.",1
"- Mi amor, éramos tan felices hace 15 años. -Pero mi amor, hace 15 años no nos conocíamos. -Por eso mi amor, por eso.",1
#TodoValioMadreCuando las mamás de los Reggaetoneros decidieron no abortar.,1
"Maestra: -Los estúpidos de pie! Pepe se para -¿Eres estúpido? -No, es que me da cosa verla parada solita!",1
"Me encanta encontrar el dinero en mi ropa, es como un regalo para mí de mí.",1
"¡Papá, papá! ¿La sordera es hereditaria?
- ¿Cómo hijo?
- ¿Qué papá?
#chistes",1
Los del Atleti esperan que Torres no haga un buen partido y yo me pregunto que partido habrán visto para decir eso.,0
Tipico: te enamoras de alguien que ya esta enamorada de otra persona.,0
"En México no decimos ""es mi novia"" decimos: _______________",0
"Saberte la de despacito

ES DE NACOS",0
"—¿Aún vives con tus padres?
—Claro que no.
—¿Vives con tu abuela? ¿Verdad?
—Alguien tiene que cuidarla.",1
Que verga paso con instagram? me saco de la cuenta.,0
"Recibir ""mensajes cadenas"" por whatsapp y otras formas de saber que tus amigos son retrasados de por vida.",1
@TheBEAT_Lima les mandé un mensaje favor responder,0
Que pena que cuando me vengas a buscar ya no esté 🤷🏼‍♂️,0
Llevo 3 horas y ninguna caja terminada,0
"Borracho en el bus: -¡Me quiero comer UN CULO! Todos voltean y el borracho dice: -Dije UN CULO, no todos! #fb",1
La verdad es que Díaz Guilligan no sé quería ir -pero indirectas mediante- el gobierno de Mauricio Macri se lo saco de encima.,0
#MomentosMalditaSea Cuando te pones los audifonos y a todo el mundo se le antoja hablarte.,0
"Y las palabras se me apartan, me vacían las entrañas.",0
jersi ola bola 😂😂❤️❤️ #meletop,0
Entré al gimnasio antes de las 8 y me odio,0
"—Me gustas :3
—OK, cualquier cosa, yo te aviso.",1
"No se sentía tanta tristeza en México desde que le dijeron ratero al Chavo del 8.

#MisssUniverse #Mexico",1
"—Según el diagnóstico, usted tiene un tumor.
—¿Y es serio doctor?
—Pues sí, un poco, pero ya con tres caguamas hablo hasta por los codos.",1
"«Cógetelo amiga, ¿tú crees que él no hace lo mismo viviendo en otra ciudad?»

—El Oráculo de Delphos de la putería.",0
Menciona a la personita que le darías bien duro contra el muro de Trump:,0
#LaHistoriaDeMiVida es a lado de mi novia ♡♡,0
"🍟 buena persona, muy linda",0
Aveces ser bien sociable jode.,0
Hice un descubrimiento muy anoréxico: Las manzanes Envy,0
Saquen las truzas #AEROMEXICOTIENEPESIMOSERVICIO,0
Esos grupos de los caídos es una joshitaaaa papaaa 👌🏽,0
—¿Boo?  —¡Gatito!,0
"Tengo un examen hoy, yo voy a llorar",0
Alguien que me charle un rato??,0
Estudiar es desconfiar de la inteligencia del compañero de al lado. #MáximasFilosóficas #fb,1
¿Qué tan mediocre y miserable tiene que ser la vida de alguien para tener que hablar con una app?,0
"#Chiste Tu cuerpo será mío, te llevare a la cama, te haré sudar y temblar, y te dejaré sin fuerzas. Atte: La gripe. #chistes RT",1
"La felicidad existe, cuando veo tus ojos brillar.",0
"Que bonito es compartir la felicidad de alguien más, amo este fandom.",0
"Entra un nuevo profe al curso y se presenta:
Buenos días, mi nombre es Largo.
Dice Juancito:
No importa, tenemos tiempo. #chiste",1
"—¿Estas llorando? —No, es que soy alérgico a los momentos tristes.",1
(5x+7y)² + 9x-2y = 4x (-8y+3)³ = Prefiero vender Avon.,1
"Soy el hombre de tus sueños
Atte: Fredy Cruger #xD #JAJAJA #RT",1
Ese momento incomodo cuando no puedes entender tu propia letra,0
"""Vos sos fea pero tus tetas mamaaa😻"" 

A esta boludo lo van a cagar a trompadas",0
"Un carpintero va robar un banco y como no tenia pistoLa, se hace una de madera.
llega al banco y dice arriba las manos o les meto un palaso",1
Como a los cuantos dias es que debe sanar un piercing nuevo? 3 dias doliendome la oreja😞 Que yo recuerde los anteriores sanaron rapido,0
"Son hermosos los buenos actos, pero mas hermoso es cuando los copias 💕",0
@luistrejosanche 032015-76028 Agradecemos responder la encuesta de satisfacción,0
Hay acciones que no me sorprenden la verdad.,0
"1, 2... #RoboAlMadrid, 1, 2, probando... ¿Se me escucha?",0
AAAAAAAAA ESTOY ENOJADA,0
"—Señor juez, si amar es un delito, me declaro culpable.  —Cállese, que usted está aquí por conducir borracho.",1
"-Amor, ¿Qué significa marry me? -Cásate conmigo - ¡Acepto! - ¿Qué? Si solo te estaba -¡Cállate! la boda será en 3 días :)",1
Saludos @TutoSpanish  desde ARGENTINA PRO!!!??,0
Me zampé en tiempo record un snickers que será cábala si Chile gana,0
"-Papi, ¿qué es un trío? -Cuando 3 personas tienen sexo, por lo regular ebrios o drogados -Ah... ¿Y un mariachi?",1
"Cada vez que firmo algo o pongo aceptar sin leer las condiciones, me acuerdo del Human Centipad y me persigo su poco ?",1
"—Durante años te esperé y ahora que te tengo tan cerca, no lo puedo creer.
—¡Gracias, mi amor!
—¡Cállate, le estoy hablando al Mundial!",1
Qué feo se ha de sentir ser Moreno y que cuando se bloquee la pantalla de tu celular no poder ver tu reflejo.,0
"¿ALGUNA VEZ TE HAN DEDICADO UNA CANCIÓN? 
SI.
¿CUAL?
FELIZ CUMPLEAÑOS",1
Q SONOO,0
"Si la luna y las estrellas son la luz de la noche, el brillo de tus ojos y esa linda sonrisa, son la luz de mi alma. 😉",0
B/D. Feliz martes para todas las princesas y todas las bellas parejas q m siguen y q sigo espero compartir cn todos en q sea con una amistad,0
"Bueno, se me apaga el celu y trato de dormir",0
"–Extraño el olor de tu perfume.

–Te lo vendo.",0
"Camila te confundiste de horario en el laburo y estas llegando tarde? Nonono, bueno si",0
Buenos días a los municipales madrileños admiradores de Hitler.,0
La única razón que me impide romper el despertador en las mañanas es el hecho de que se trata de mi celular.,1
The Punisher me está devolviendo la confianza en el Marvel/Netflix,0
Siento que se me parte la vida cada vez que respiro,0
No les extrañe que piten otro penal a favor del Barça.,0
"Quédate con la mujer que crea en los horóscopos, si cree en esas mentiras también creerá las tuyas.",1
"Maestra: Pepito traduce a ingles el gato cayo al agua y se ahogo Pepito: facil, the cat cataplum in the water gluglu no more miau miau.",1
La pongo dentro de mi top 5 de series a La Casa de Papel 🔝🔝,0
Anna Gabriel está en Suiza porque está enamorada de Urdangarín...,0
No me lastimes con tus crímenes perfectos🎶,0
"Uno ya no puedes estar tranquilo en Facebook porque te descuidas un momento, te etiquetan y ya debes $500, 2 cogidas y 3 ordenes de tacos.",1
Mejor no,0
"No es que sea perezoso, sólo estoy guardando energías para un posible ataque zombie.",1
"Chau dieta, si voy a morir que sea con un sánguche de milanesa en una mano y un kilo de helado en la otra. ¡Al carajo todo!",0
"Tas viendo Univision!! ""@limberdecemento: ""lo que el orgulloso tira el humilde lo recoge""""",0
Alguien puede pensar en los niños?,0
"―Naces
―Creces
―Tienes novia
―Se baña 
―Se cambia 
―Se cambia
―Se cambia
―Te mueres
―Se cambia
―No va al funeral porque no supo que ponerse.",1
"En tu cama, son las 5 am, parpadeas y son las 8 am. En la escuela o trabajo, son las 10:15 am, parpadeas y son las 10:00 am.",1
"Si vas a dar lata, que sea una de chela.",1
"Uy, no te vaya a dar diabetes por ser un poquito dulce conmigo, hija de la chingada.",1
"—¡Auxilio! ¡Una puta se llevó mi auto!

—¿Es Coupe?

—Escupe, traga, hasta muerde, ¡Pero ayúdeme!",1
Esperems q pepe se levanteee,0
Amo que mis conversaciones con Jabby siempre incluyen memes😂❤️,0
"Por no tener otra opción, me toca almorzar en un restaurante que siempre critiqué. Como tu hermana, cuando la cogen.",1
eee que cosaaa. chino ser sirujano juntar la latitaaa 😂😂😎😂😎,0
Marcos confundindo Timmy Turner com Hello Kitty... Todo mongoloide,0
"- Te noto como ausente.
-",1
A tu lado me olvido de todo,0
"—¿Tienes Wi-Fi? 

—Claro. 

—¿Cuál es la clave?

—Tener dinero y pagarlo.",1
Soy la única que piensa que amorfoda NO es un temazo?,0
684 nunca te vi en el inicio ?‍♂️,0
"#CHISTE Papá, soy gay... -Lo sé hijo, pero trata de sacar al hombre que llevas adentro... -Eduardo, mi amor, sal que ya nos descubrieron #RT",1
ryan hay que ir a la cosa,0
#tipico  -Que tienes...... nada..... Que te Pasa ......... Nada ...pero estas raro...... no normal #RT,0
RT @711Tatiana: amor pasame el bebé -espera-¿para que?-que el bebé llore para acordarme donde lo puse,1
"—Mamá, te presento a mi novia. —Eso es un trapeador. —¡¿Por qué siempre tienes que verle defectos a mis novias?! ¡Te odio!",1
Todos los hombres tienen su precio... pero algunos están de oferta. #fb,1
"Creí que lo perfecto no existía, hasta que sonreíste.",0
"Necesito sentir tu calor, tu olor y tu sabor...

 ¡Comida, ven a mí!.",1
"–Amor, ¿qué fue lo que más te gusto de cuando nos conocimos?

–Las chichotas de tu amiga.",1
Estoy por ir a un asado y me estoy clavando un cuarto de helado antes,0
"Si tu foto de perfil en Facebook es un coche o un personaje animado, eres feo!",0
La tierra es plana por eso se llama planeta. Si fuera redonda se llamaría redondeta.,1
Todos vean el video de Fergie cantando el himno,0
"9 de cada 10 personas dicen que tú eres una puta, la otra es tu mamá que no lo dice, pero lo piensa.",1
Un dia y ya la extraño un dia uno 1,0
"—Esta tablita para picar la verdura está bien bonita, ¡hasta tiene luz! —¡MAMÁ MI iPAD! D:",1
Schopenahuer estaría tan orgulloso del reggaeton y como expresa la voluntad de la especie.,1
Todos tenemos un amigo que come como cerdo y no engorda.,0
"¡3 años compartiendo diversion, mil gracias a todos por su apoyo! -Santiago, Daniel. :D #FelizCumpleañosJajaChistes",0
La ausencia de alguien que te importa puede quitarte las ganas de todo.,0
Esta semana llegan stance a la tienda!??lo más solicitado,0
Tan emocionada que hasta hice comida casera y le puse hielo a la coca para ver el #EpisodioTreciento de #GreysAnatomy #GreyEnSony,0
Juan Gabriel se murió por el pésimo cover que le hizo a Creedence.,0
"—Oye, ya no voy a poder hoy, ¿No hay problema?

—No, no hay pedo, nomás deja me desbaño, hija de tu putísima madre.",1
"Si yo fui el espermatozoide más rápido, no me quiero imaginar cómo estaban los otros...",1
La gente ya no se esconde para ver atajar al Coco Conde.,0
"@CadenaFiestaFM ¡Buenas! Queremos escuchar el nuevo sencillo de @maluma ft @NegodoBorel #Corazón, Gracias.",0
"#CosasQueMeGustariaEscuchar Hola, soy Cosmo y yo Wanda y somos tus padrinos mágicos",0
3 minutos nada más de añadido. No añaden una cuarta parte de 15 minutos. #RoboAlChelsea #CampañaContraElChelsea,0
"Estoy en la edad en que un fin salgo y otro me quedo en casa, por qué la neta ya estoy chavo-abuelo.",0
En el #HotelVictoria me disfrazaré de taquero,0
"habia una vez un punto que lo seguia la policia, ahora ya es punto seguido.. #chistes",1
La felicidad consiste en: Dormir sin tener que madrugar. Comer sin engordar. &amp; aprobar sin estudiar.,1
"Michael Phelps tiene más oro que el Vaticano. 

@MichaelPhelps: 1
@Pontifex: 0",1
"Tener un hijo, plantar un árbol y escribir un libro es fácil. Lo jodido es criar al hijo, regar el árbol y que alguien lea el libro.",1
Mis ganas de estar ahora con Elías son un 100000?,0
"No sirve de mucho la riqueza en los bolsillos, cuando hay pobreza en el corazón,",0
"–Oye, ¿me llamaste?
–Sí, te llamé.
–¿Y qué querías?
–Ampliar tu foto de WhatsApp.",1
Por un año con menos decepciones y más alcohol.,0
Que lindo es aprobar 😊😊😊,0
¿Es malo hacer ejercicio con fiebre? 😖,0
Cristina Kirchner:  Muchas gracias a todos y a todas por los saludos y el cariño que me hicieron llegar hoy. Lxs quiero mucho ❤️.,0
A la mierda Fear Twd #YoVeoCrimenAmericano,0
"En la escuela, la maestra dice:
A ver Luis, ¿cómo te imaginas la escuela ideal?
¡Cerrada, maestra! #chiste",1
"Si a tu novia no le cae bien tu amiguita, no le hablas a tu amiguita. FIN.",0
"Me quedé sin ideas para ese día, yo creo le voy a hacer un pastel con mi cara.",0
"Jiriamnie té a mmn ooo

/. Vefito fe fe buemas nozxjes @zygyrs",0
ojala todo salga bien estos dias,0
"mañana será un nuevo día y espero que mejor, aunque no es difícil jeje chao",0
"Mi infancia terminó el día en que me dormí en el sofá y desperté en el sofá, lo de la teletransportación ya no funcionó.",0
"Un buen beso francés, como cualquier buen beso requiere practica. Los harás mejor cuanto más beses",0
Tengo ganas de aplaudirte... en la cara... con dos ladrillos.,1
"Para mi mamá el mañana no existe, las cosas se hacen en el momento.",0
"Me voy a dormir, necesito levantarme temprano para reírme de los que van a laburar el 31.",1
Qué rápido se pasa el tiempo a tu lado☹️,0
A 30 AÑOS SACARÍA ganas de chambear,0
Ni loco permanezco en una relación sin amor. Para divertirme tengo Twitter.,1
Uso del celular: — 5% llamadas. —8% Mensajes de texto. — 12% Twitter. — 75% Fingir usarlo en situaciones incomodas. .,1
@BancoPichincha no ha acreditado la pensión de jubilados del IESS,0
"&gt;@Brunovic8: ""Yo creo que los madridistas hoy sentimos nostalgia de aquella eliminatoria donde #Ovrebo fue protagonista.""&lt;",0
ES BIEN NACO mandar mensaje cuando ya te dejaron en visto 12 veces,0
"—Bendita barbacoa que cura la cruda.

—No Jesús no pueden poner eso en la Biblia.

—Ok, pon: Cordero de Dios que quitas el pecado del mundo.",1
"""No, no me envíes nudes, lo que más me importa de ti son tus sentimientos""

—Todos los hombres siempre.",1
Escuchar una historia de alguien y pensar: Deja de mentir.,0
"—¡Qué bonito tu #iPhone7!
—Gracias.
—Lástima que tengas los zapatos rotos.
—Pero...
—No tengas coche.
—Oye...
—No tengas casa.

#AppleEvent",1
Veo sus fotos y concluyo: Sacan buenas pintas ustedes para estos dias.,0
Vivo pensando cosas y no puedo estar tranquilo,0
HOLA TWITTEROS!!! ESTAMOS DE VUELTA... Y ESTRENANDO NUEVA CUENTA @TwittVariados Y MANTENTE INFORMADO :),0
Ht para @anita_shima #DiaInternacionalDelGato provecho y sigue dándole miles de mimos a Michiko ;),0
"Lo que buscas en una persona es algo que en realidad nunca has tenido,y nunca tendrás; porque nada puede llenar ese vacío llamado existencia",0
"Saco el teléfono, miro la hora, guardo el teléfono y no sé que hora es.",0
Hola buenas noches.,0
"Al internet le da por molestar en el último episodio de la serie,en el mejor puto momento, me cago en la re puta madre",0
¿Qué es más peligroso?,0
"Mi mamá me envía fotos de sus procesos laborales y mi papá me envía fotos de qks, qué es esta mierdaJAJAJSKSJA.",0
"Mamá -La cagué, la cagué! -Qué paso hijo, que hiciste? -Iba a despertar a mi hermana con un pedo y LA CAGUÉ #XD",1
Que padre que  #ClaroVideoMeTraeAPawPatrol,0
Mujer excitada al esposo: -Amárrame y haz lo que más te gusta... El esposo la amarra y se va a tomar con sus amigos! #fb,1
Si se la dan a #Canelo es un pinche robo y de los descarados. Claramente ganó #GGG,0
Típico: Te rascas un ojo. Recuerdas que ibas maquillada. Eres un mapache.,1
El secreto está en las ganas ❤,0
Irving? a mi no me engañan ese es Daniel de #MasterChefMx,0
"Aunque esto sea perfecto, tía de mi no te enamores, porque jamás podría darte más amor del que le doy a mis canciones",0
"19-2-1670  fallece Federico III, Rey de Dinamarca y de Noruega (n. 1609).",0
Segunda noche sin poder dormirme,0
"— Su currículum está vacío.

— Quiero que seas tú quien escriba las primeras letras de nuestra historia.

— Precioso, el puesto es suyo.",1
"Típico: Ir a la casa de tu amigo y que su madre te tome como ejemplo de buen comportamiento, cuando eres peor que él.",0
Lloré al final de “La Forma del Agua”. Yo quería que a don Pescado lo hicieran ceviche.,1
todas las hojas sson del viento,0
Que putada como se vuelva otra vez a casa... #LaVozKids1,0
¿Que hace Perry el Ornitorrinco en la discoteca? — 'Perryando'.,1
"-¿Por qué la escoba está feliz?
-Porque ""barriendo""

JAJAJAJAJAJA rianse amigos, no todo es vulgaridad !",1
Mis 3 semifinales de Shempions seguidas  &gt;&gt;&gt;&gt;&gt;&gt; las 3 veces que ha sido eliminada Madrid en los JJOO,0
El Tema que grabaron Uriel Lozano y Ulises😍,0
m voy a callar porq la estoy torrando mucho cn melen,0
No se que pacto con el diablo hicieron las personas que tienen vecinos de su edad re copados,0
"No podes arrastrar los mismos líos toda tu vida y esperar q te acepten así, sos una bomba de tiempo con el único objetivo de destruir vidas.",0
#AbortoLegalYa  no mas muertes por abortos ..........los ricos lo hacen y lo niegan,0
"Hay que animar un poco más esto. ~

¿Se les ocurre algún juego? Aunque somos solo tres...",0
María Sabina ya tiene medio bigote fuera de la competencia  #MasterChefMx,0
"Él coge, Ella coge, Ellos cogen, y Nosotros aquí como PENDEJOS tuiteando.",1
"En el edificio hay sólo una doña amorosa, que te vaya bien lindo me decía 😂❤️",0
"Al final que embole...
*se borra la cuenta de twitter otra vez* ?",0
"Si el hombre que no trabaja se hace buey, el buey que no trabaja, ¿se hace hombre? #DudasExistenciales #fb",1
Me gustan las canciones nuevas porque no me recuerdan a nadie.,0
Tanta serie de asesinatos que es cosa que me anime y listo,0
Hoy me voy a alcoholizar como mi papá y su papá antes que él,0
"#امانه_المدينه_تتجاهل_الشهيد
#فيصل_يحتاج_متبرع_كليه
#اعتقو_سالم_ياشمر

#شيوخ_زهران_للترند
EnESC",0
"Nada más suicida que cruzar la calle, cuando estás con tus amigos.",0
Vuela libreee   :D,0
Me gustas mucho Me gustas much Me gustas muc Me gustas mu Me gustas m Me gustas Me gusta Me gustab Me gustaba Me gustabas.,0
Hoy en el congreso había un pibito insoportable que ME PEGÓ por esto y muchas cosas más #AbortoLegalYA,0
#BestFanArmy #iHeartAwards #EXOL #KoKoBopTeam @weareoneEXO EXO CHEN ♡,0
"Él: -¿Esta silla está libre? Ella: -Sí, y la mía también si te sientas. #chistes #fb",1
son todes muy lindes ay #selfieforsousa,0
"La infancia es como estar borracho, todos se acuerdan de lo que hacías, menos tu.",1
Me hicieron el antidoping y salió positivo que soy adicto a tu hermosa carita.,0
"Detrás de un ""Cuídate"" hay un ""Si te pasa algo me muero"".",0
"—Oye, me molesta que seas tan cortante. 
—Ok.",1
Quiero casarme con todo el seleccionado de voleibol playa de República Checa. 😍,0
"Era un tipo tan viejo, tan viejo, que cuando Dios dijo 'Hágase la luz' el ya debía tres recibos.",1
Domir 5 minutos más y despertar 1 hora después…,1
H2O + CO + CO = Agua de coco. No entiendo porque me fue mal en la prueba de química :(,1
Le temo al #Viernes13 porque quiero salir a chingar y no tengo pisto.,0
"Borracho con 7 amigos a cantinero: -¿Verdá que tiene baños de oro? -¡Juan, aquí está el borracho que zurró tu saxofón! #fb",1
¿Es tu novio o perdiste una apuesta?,1
"—Doctor, vengo a hacerme una prueba de ácido desoxirribonucleico. 
—¿De ADN? 
—Exacto, siempre se me olvida ese nombre.",1
No te detengo si te quieres ir.,0
que sea otra estafa,0
No se si es la foto de promoción o de difunto guau,0
"💀Ayer se murió un pene, su alma anda penando; aprieta bien el culito!!! Que a ti te anda buscando!!! #Calaverita de Día de Muertos.",1
-A mí me gustan todas la mujeres menos la mía. Y contesta el otro: -A mi me gustan todas las mujeres y hasta la tuya! #fb,1
"-Mis viejos salieron y estoy sola en casa jaja.
-¿Te das cuenta que ya ni tu familia te soporta?",1
Mi chofer de uber es mujer y me arropó con una cobija de leopardo 100% real,0
Las mujeres bajitas enamoran..... A LOS DUENDES! JAJAJAJAJAJAJAJÁ.,1
Situación sentimental: Lo importante es que tenemos salud.,1
Extraño mi rutina de secundaria 😩,0
"no hay nada mas incomodo para un hombre que tu hermana, mama ,prima, tia o abuela abra la puerta del baño y ten encuentre pajiando :v guau",0
"Verano = 3 meses.
Resto del año = 9 meses. 

Fin de semana = 2 días.
El resto = 5 días.

¿DÓNDE ESTÁ LA IGUALDAD? PORQUE YO NO LA VEO.",0
Extraño cagarme de frío la re puta madre,0
"⠀
⠀
⠀
⠀
⠀
⠀
⠀
⠀
⠀
⠀⠀⠀           Seré breve: 
       
         ME GUSTAS UN VERGO

⠀⠀
⠀          
⠀      
⠀
⠀
⠀
⠀
⠀
⠀
⠀",0
"—¡Oh, por Dios! Soy el visitante número 9,999.

—¡No papá, es un virus!

—Cállate, tú no quieres que gane ese iPhone 6 y ese viaje a Hawai.",1
cuando sienta que tengo mala suerte pensaré en la mujer que se tiró del piso 9 de un edificio y un huevón la atajó abajo.,1
@Mega983  @soyjuandinatale feliz cumple Juan y muy bueno el programa,0
"Le pregunté: ""Espejito, espejito, hay alguien más guapo que yo?"" y, hace una semana que no para de dar nombres. #CHISTES",1
"@mariobautista_ sigue a @joelmysalvation, a @CNCOMYDADDYS y a @addictionjoels x2 #AEROMÉXICOTIENEPÉSIMOSERVICIO",0
locos quien quiere ir a ver star wars hoy? les regalo un pase doble guau,0
Soy ese 1% que se acaba de enterar que no puede morderse en el centro de la mano. #XD,0
"Si besa lento y muerde suave, gana puntos.",0
"Esto de madrugar a las 7:30 no es de guapxs, es de guapisimxs.🙌💙 @lavecinarubia #felizmartes",0
"Siempre uso la frase ""el otro día"" para especificar una fecha entre 1810 y ayer.",1
Si vas a #SerBruja que sea tan buena como EMMA WATSON,0
Se me antojaron unos huevos extrellados.,0
Esta gente se hace una paja y cuando acaba hace un velorio por todos los espermatozoides que acaba de asesinar.,1
A mi también me culparon solo porque me estaba riendo.,0
"Amigos: ""¿Puedo ir a tu casa?"". Mejores amigos: ""Estoy de camino hacia tu casa""",0
"— ¿Me extrañas? — Mira, lo importante es que hoy es viernes.",1
"—¿Cómo va la dieta?  
—¿Podemos hablar de otra cosa?
—Está bien, ¿y cómo te va en el amor?
—No mames ya estoy harto de la lechuga...",1
No hemos empezado el cuatrimestre y ya han mandado 2 trabajos,0
Que se valla a la concha de su madre hipócrita del orto.,0
Vote no. 2 #iHeartAwards #BestFanArmy #BTSARMY @BTS_twt,0
"""El independentismo es una fábrica de españoles""",0
"#TIPICO Si mamá, es una amigo, vino a estudiar.......me. #XD",1
"Mis cuatro estados de ánimo:

1. Los odio a todos.
2. Ya me quiero ir.
3. Tengo mucho sueño.
4. Me muero de hambre.",0
Tinderear es una acción,0
